Px,Py,Pz,Qx,Qy,Qz,Qw
-0.3885661959648132,-0.5245622396469116,0.085470512509346,0.1192853823304176,0.8713658452033997,0.4715137183666229,0.0645545795559883
-0.0174420624971389,-0.108306884765625,0.0201165080070495,-0.0386503711342811,-0.1350829899311065,0.989929735660553,-0.0172585640102624
-0.1368484944105148,-0.1917099058628082,0.2320397943258285,0.2232027053833007,-0.3687761127948761,0.7715850472450256,-0.4678045511245727
-0.5316255688667297,0.0289163440465927,-0.3810449540615082,-0.1688235700130462,-0.1498441398143768,0.6467941403388977,0.7284933924674988
0.0840878933668136,0.0642842948436737,1.0592830181121826,0.752640426158905,-0.5421817898750305,0.2186076939105987,-0.3029553294181824
-0.0538649186491966,0.2269748300313949,0.1427760869264602,0.6159606575965881,0.7850126624107361,0.052054438740015,0.0404696427285671
-0.082939013838768,-0.2180432379245758,-0.3955962061882019,-0.5685314536094666,0.8210564255714417,-0.0383442193269729,0.0341775715351104
-0.0192070752382278,0.0286582186818122,0.1184559315443039,0.3418985605239868,-0.173472598195076,-0.4753506481647491,0.7918676137924194
-0.1750985085964203,-0.6693974733352661,0.115454114973545,0.295138955116272,-0.0912628322839737,-0.2809544205665588,0.9086410999298096
0.206072062253952,0.1604455113410949,0.2101708650588989,0.8422080278396606,0.5346173048019409,-0.0322534888982772,-0.0618845261633396
-0.1789966523647308,-0.1270657777786255,0.2921725511550903,0.1301278918981552,-0.432572990655899,0.8897949457168579,-0.0649008229374885
0.0329546332359313,0.230930745601654,0.0738800317049026,0.7038841247558594,0.6021187901496887,0.2489123493432998,0.2829181849956512
0.1693077683448791,0.1569339632987976,-0.5587244033813477,0.867243230342865,0.4089321494102478,0.0212205313146114,0.2832197546958923
-0.0041097365319728,0.2458023130893707,0.1608049422502517,0.2393117100000381,0.3906804323196411,0.7217348217964172,0.5188423991203308
0.1313004344701767,-0.1916966736316681,0.7912114858627319,0.8650532364845276,-0.4083515107631683,0.1772365272045135,-0.2313418835401535
0.2016559392213821,0.1172070205211639,0.4165690839290619,0.9518295526504515,0.2587531805038452,0.0561716482043266,0.1546352356672287
-0.6953348517417908,0.1283658444881439,0.3970434665679931,-0.1010004207491874,-0.0778627172112464,0.6153486967086792,0.7778703570365906
-0.627341628074646,0.4924454689025879,0.1441314816474914,0.1244732290506362,0.0572500675916671,0.4139299392700195,0.8999392986297607
0.0422911010682582,0.2528336644172668,0.2036080658435821,0.8751192688941956,0.4654349386692047,-0.0621781274676322,-0.1169205829501152
0.1514550447463989,0.2503836154937744,0.7719349265098572,0.2979108691215515,-0.1023069396615028,-0.3082218468189239,0.8976534605026245
0.2448888421058654,-0.0930729582905769,0.5989965200424194,0.7839515805244446,0.6203283667564392,0.015346635133028,0.0194198675453662
0.2319255769252777,-0.0303076673299074,0.9051526188850404,-0.0464677177369594,0.0014365245588123,-0.0286828372627496,0.9985068440437316
0.124321199953556,0.1973783075809478,0.0782546773552894,0.3267572820186615,0.1817411929368972,0.4420421719551086,0.8153517246246338
-0.1712027788162231,0.1940633356571197,-0.5947543978691101,0.5338624715805054,0.7033966779708862,-0.368871659040451,-0.2900992035865783
-0.0020939679816365,-0.0342647954821586,0.1821071803569793,-0.2668087482452392,-0.2335676103830337,0.6237303614616394,0.6965770721435547
-0.0249164327979087,-0.0237130299210548,0.4690645039081573,-0.5150033235549927,-0.2302614450454712,0.3348472416400909,0.754737377166748
-0.5510265231132507,-0.3645530939102173,0.3757943212985992,-0.3692772686481476,0.294643372297287,-0.5498450994491577,0.6888323426246643
-0.1190158352255821,0.2051656246185302,0.2320916056632995,0.3520546555519104,0.7561268210411072,0.4995145499706268,0.2341257333755493
0.0648827105760574,-0.0375361293554306,0.0979789346456527,-0.1563752442598343,0.9532555937767028,-0.1396248340606689,0.2176131159067154
0.0939377173781395,0.2036604285240173,-0.5990917682647705,0.1694460213184356,-0.1273084431886673,0.482645720243454,0.8497844934463501
-0.0935559719800949,-0.2086694985628128,1.0852161645889282,-0.0405665338039398,0.2451948821544647,0.8528348803520203,-0.4592455923557281
0.1244376450777053,-0.195252388715744,-0.0960080102086067,0.5480709671974182,-0.2371239364147186,-0.4476147890090942,0.6656059622764587
0.1140807643532753,0.0918607264757156,0.018987126648426,0.8991963267326355,-0.1426238864660263,-0.1900013983249664,0.3674286603927612
0.0241327807307243,0.0271201245486736,0.2690551280975342,-0.0627562329173088,0.4423740804195404,0.8499628305435181,-0.279159277677536
0.8527458906173706,0.2206955850124359,0.0598758682608604,0.5936307311058044,0.7984728813171387,-0.0804179683327674,-0.0598044954240322
-0.0189042091369628,-0.0302027538418769,0.5232195854187012,-0.6257604360580444,-0.468416690826416,0.2972464263439178,0.5483195185661316
-0.5933268070220947,-0.1184341385960578,-0.4048367142677307,-0.2889354526996612,-0.3322095572948456,0.6791409850120544,0.5872994065284729
-0.2571053802967071,0.0703466832637786,0.1788690537214279,-0.0586682073771953,0.4915604591369629,0.862720251083374,-0.1031509637832641
0.231004536151886,-0.0160585865378379,0.072193868458271,0.9045470952987672,0.0095279477536678,0.0483349859714508,0.4235179424285888
-0.123451754450798,-0.0192941427230834,0.1837092489004135,-0.199164479970932,0.126846045255661,-0.5236336588859558,0.818566620349884
-0.0835554897785186,-0.2177841961383819,-0.6390594244003296,-0.5448739528656006,0.7920055985450745,-0.233156144618988,0.1465529054403305
-0.1767637878656387,0.1522597074508667,0.760308563709259,0.1540218591690063,0.4051478505134582,0.8433114886283875,0.317739188671112
0.3033335208892822,0.6977404952049255,-0.0036360758822411,0.1187318637967109,0.6433733105659485,0.74372798204422,0.1372668594121933
0.1332235783338546,0.1480058431625366,1.0561370849609375,0.4298107922077179,-0.2246784418821334,0.5019547939300537,0.7161170244216919
0.5929740071296692,-0.2266204357147216,0.6356127262115479,-0.3588832020759582,0.3548598885536194,-0.6069950461387634,0.6138682961463928
-0.1254382580518722,0.1967185735702514,-0.5942673683166504,-0.2357854396104812,-0.4411695003509521,0.7612255215644836,0.4126866459846496
0.0093740122392773,0.2334189862012863,0.9350699186325072,0.3722188770771026,0.348634660243988,0.5782712697982788,0.6367960572242737
0.0041603208519518,-0.2333337515592575,0.1533128917217254,-0.4086245894432068,0.3907446563243866,-0.5694799423217773,0.5966885685920715
-0.152728721499443,0.1882650256156921,0.9332765340805054,0.5124639272689819,0.7777563333511353,0.3029135167598724,0.2017899006605148
-0.0266382172703742,-0.0230362489819526,-0.1531700789928436,-0.4993519783020019,-0.254818856716156,0.3756316900253296,0.737980842590332
-0.0460691601037979,-0.2286772429943084,0.3084425926208496,-0.6213562488555908,0.7619071006774902,0.1356552988290786,-0.1225216314196586
0.3626046776771545,0.1246643811464309,0.0402492880821228,-0.0655533075332641,-0.1011443734169006,0.8330468535423279,0.5399124026298523
-0.0971944704651832,0.0662858411669731,0.1298233419656753,-0.1536830216646194,0.2086252719163894,-0.7781720757484436,0.5721057653427124
-0.1801352500915527,-0.2795040607452392,-0.2335257828235626,0.9627832174301147,-0.2300961017608642,-0.0329460389912128,0.1379086524248123
0.0345601364970207,-0.0124056432396173,0.2610219120979309,-0.0435742735862731,0.8676853775978088,-0.4950846433639526,-0.0106989461928606
0.1240617781877517,-0.1772351861000061,-0.534694492816925,0.9236812591552734,0.3742552697658539,-0.0308757163584232,-0.0761087462306022
0.1261990815401077,-0.1962068378925323,-0.6416756510734558,0.5319405198097229,-0.2895015478134155,-0.3837645947933197,0.6971031427383423
0.2304597496986389,0.0363512597978115,0.0605281628668308,0.8313267230987549,0.0584545657038688,0.0384031273424625,0.5513656735420227
-0.4796216189861297,0.5168644785881042,-0.22333325445652,0.3536885678768158,0.1289504021406173,0.3173774182796478,0.8703721761703491
-0.0314482524991035,-0.0140587277710437,-0.595453679561615,0.9641249179840088,0.2332799732685089,-0.0428162477910518,-0.1192073225975036
-0.1151085197925567,-0.2031196802854538,-0.5685408711433411,0.1040833741426467,-0.2042912244796753,0.8408147692680359,-0.4903694689273834
-0.1363064646720886,-0.1895649433135986,-0.5401639342308044,-0.4704285264015198,0.8706076145172119,0.1269932836294174,-0.0679121613502502
-0.0099465455859899,0.2330747097730636,0.9030615091323853,-0.4596101343631744,-0.4860292971134186,0.5372244715690613,0.5137351751327515
-0.2232806235551834,0.0675727650523185,0.6640340089797974,-0.0073845037259161,-0.0763783305883407,0.9855807423591614,0.1508055031299591
0.4242900907993316,0.2288790941238403,0.9314569234848022,-0.5967457890510559,0.3855490684509277,-0.3820225298404693,0.5910204648971558
0.1763448417186737,0.1527263820171356,0.9883764386177064,0.5985152125358582,0.225232258439064,0.2706808149814605,0.7195704579353333
0.1194461211562156,0.2344565689563751,0.1983612328767776,0.5938587784767151,0.5994541049003601,-0.3813648521900177,-0.3775543570518493
0.159281849861145,0.1710139214992523,1.0349409580230713,0.7177491784095764,0.289540559053421,0.2346017807722091,0.5881873369216919
0.1085281446576118,-0.204127550125122,-0.6873034238815308,0.3556981384754181,-0.1119256317615509,-0.5236421823501587,0.7659962773323059
-0.027731318026781,-0.2316567301750183,-0.584580659866333,-0.6400819420814514,0.7079398036003113,-0.222627654671669,0.1988800913095474
-0.4696090817451477,0.1419456154108047,0.76910799741745,-0.5250234603881836,0.6591830849647522,0.4207744598388672,-0.3358224034309387
-0.070643812417984,0.0689300447702407,0.0568303130567073,-0.355132520198822,0.927160382270813,0.0289631504565477,0.1158259734511375
0.0982492044568061,0.0075849816203117,0.2496425509452819,0.0206417925655841,-0.0531422235071659,0.8541315793991089,0.5169228911399841
0.2260445654392242,-0.0576225034892559,-0.0648404955863952,-0.0594441182911396,0.0026828106492757,-0.1334864050149917,0.989262580871582
-0.2279248237609863,0.0390766113996505,0.5911496877670288,0.0086103612557053,0.7791180610656738,-0.6120381355285645,-0.1353150010108947
-0.1352406740188598,-0.3734070360660553,-0.1047143340110778,0.8742432594299316,-0.46370330452919,0.0673722773790359,-0.1270387768745422
-0.2198728173971176,-0.0961140245199203,-0.1886155009269714,-0.0873811170458793,0.9927992820739746,-0.0816336050629615,0.0070728943683207
-0.067812442779541,-0.2254240810871124,0.177021324634552,-0.5753901600837708,0.6743682622909546,0.3521553874015808,-0.300233393907547
0.2924564778804779,-0.0769064575433731,-0.3463200330734253,-0.4599701166152954,0.6723222136497498,-0.4787133038043976,0.3274810016155243
0.0244508832693099,0.2396066188812255,0.0769460722804069,0.0575057119131088,0.0522680431604385,0.540475070476532,0.8377636075019836
-0.0082737486809492,-0.0332887843251228,0.4399993419647217,0.4517019689083099,0.3633391261100769,0.5095199942588806,0.6358768343925476
0.1079634130001068,-0.1068004816770553,0.65128493309021,0.8094499707221985,0.4519794285297394,0.1826833635568618,0.3273103237152099
0.1965742856264114,-0.1428422480821609,0.7332934737205505,0.9819265007972716,-0.1709692776203155,0.0139526659622788,-0.0799696519970893
0.0852658599615097,0.0331666097044944,0.073030948638916,-0.6575922966003418,0.6661996245384216,0.2501007318496704,-0.2473862320184707
0.0438927747309207,0.0292560309171676,-0.2074236869812011,0.0417176149785518,-0.0466350689530372,-0.7466726303100586,0.6622422337532043
0.3206710815429687,-0.1742975711822509,0.7999981641769409,-0.4875025451183319,0.8693112134933472,0.0782723575830459,0.0226408205926418
0.1636934578418731,0.1662020981311798,1.0170516967773438,-0.5839777588844299,-0.2500045001506805,0.2984326481819153,0.7123240828514099
0.2274272292852401,0.0134910829365253,0.0732053369283676,0.9771601557731628,-0.075673297047615,-0.0741733983159065,0.1842006593942642
0.0222785025835037,0.0260869190096855,0.1093904450535774,0.2852502167224884,-0.6197159290313721,0.668038547039032,-0.2971680462360382
-0.0042481739073991,0.0422491952776908,0.975427508354187,-0.323267251253128,0.1807718425989151,0.7860299348831177,-0.4949512481689453
-0.1326724588871002,0.0443889498710632,0.079480230808258,0.0186169873923063,0.3486672341823578,0.8333702087402344,-0.4284607172012329
-0.2373234927654266,-0.2162068486213684,-0.229577288031578,-0.1756302267313003,-0.3462632298469543,0.8218472003936768,0.4169207811355591
-0.0155745763331651,-0.0364759564399719,-0.6227379441261292,0.6086978912353516,0.690137505531311,-0.2818208336830139,-0.2716138958930969
0.0325130373239517,-0.012650329619646,0.1018027514219284,0.2459667921066284,0.858672022819519,-0.4324827790260315,-0.1230498626828193
-0.6528264880180359,0.0550093129277229,0.4814869165420532,-0.382693201303482,0.3952088356018066,-0.5998085141181946,0.5810211896896362
-0.2105720043182373,-0.0847868919372558,0.2961670458316803,-0.0199647117406129,0.4373765587806701,0.8975053429603577,-0.0527940019965171
-0.0903986766934394,-0.2298044264316558,0.6375935673713684,-0.6865689754486084,0.7149888873100281,0.0952203124761581,-0.0913621559739112
-0.1806326508522033,-0.1541032791137695,0.9868243336677552,0.2723014056682586,-0.5689619183540344,0.6996561288833618,-0.3355825245380401
-0.1602703630924224,-0.105365365743637,0.0953849181532859,-0.0320113450288772,0.8521140813827515,-0.4957960546016693,-0.164508581161499
-0.0562041401863098,-0.2272711396217346,-0.6928813457489014,-0.0959189161658287,0.116839975118637,-0.752553403377533,0.6409456133842468
0.03654395788908,-0.630329430103302,0.3988919258117676,-0.8510701656341553,-0.0478215925395488,0.0293298177421093,0.5220460891723633
-0.0811975374817848,-0.0329633653163909,0.1968562602996826,0.5139042735099792,-0.2108455449342727,-0.3182197213172912,0.7682334780693054
-0.0354669690132141,0.0072168009355664,0.7050811648368835,0.0865543335676193,0.0697014555335044,0.0324454940855503,0.993276059627533
-0.5484334230422974,-0.1112423092126846,0.7554908990859985,0.0381982363760471,0.0437382422387599,0.7531371116638184,0.6552955508232117
-0.0199545621871948,0.0279342085123062,0.3199794292449951,-0.2195477932691574,0.1299290210008621,-0.4502554535865783,0.8556793332099915
-0.1619236469268798,0.1595690250396728,-0.4348405301570892,0.3726179897785187,0.7225728034973145,-0.5781925916671753,-0.0688312202692031
0.0339866876602172,0.0053789019584655,0.166727140545845,0.0599515028297901,-0.3915271162986755,0.9139732718467712,-0.088120125234127
-0.0341755449771881,-0.0046783462166786,0.1136077865958213,0.9817470908164978,0.1233991831541061,0.029578236863017,0.1416700482368469
-0.0142761655151844,0.0475029721856117,0.0606249719858169,-0.4635865986347198,0.7608351707458496,-0.3726975619792938,0.2594488263130188
-0.2184477150440216,0.0817156881093978,0.105008065700531,-0.0633546933531761,-0.3995607495307922,0.9014647603034972,0.1539435982704162
-0.0329242944717407,0.0096810050308704,0.5130200386047363,0.9864307641983032,-0.136102482676506,-0.0236471239477396,0.0887195393443107
-0.0060261655598878,-0.0339405462145805,-0.7381290197372437,0.4322286248207092,0.3305765092372894,0.5069168210029602,0.6685303449630737
0.0262432545423507,0.0228019952774047,0.1097703948616981,0.0156998839229345,0.0730878636240959,0.953909993171692,-0.2906326353549957
-0.0373539961874485,0.230198860168457,-0.5614907145500183,-0.0074535063467919,0.02037557028234,0.7596405744552612,0.6499811410903931
-0.0296381562948226,-0.0172811485826969,0.4605095386505127,-0.0185447577387094,-0.0119733158499002,0.2706738412380218,0.9624179601669312
0.0339725092053413,0.0386586748063564,0.2926861047744751,0.030929796397686,0.8008028268814087,-0.5918437838554382,-0.0864816233515739
-0.0033910237252712,-0.0341246351599693,-0.5803407430648804,0.4688355624675751,0.429034560918808,0.5205705165863037,0.5702006816864014
-0.2099101245403289,-0.1699549555778503,0.2469250112771988,0.7446920871734619,-0.2987459897994995,-0.2223245054483413,0.5538555383682251
0.0496888011693954,-0.0311048980802297,0.2888162136077881,-0.0436215326189994,0.330518513917923,0.8957082033157349,-0.2942132949829101
0.5305763483047485,0.4967949986457824,0.6316739916801453,0.1555331647396087,-0.0387809090316295,-0.2411226779222488,0.9571652412414552
-0.0260816663503646,0.0225112475454807,-0.5957571268081665,0.927403211593628,-0.309080421924591,-0.046445544809103,0.2055126726627349
0.0627314001321792,-0.0156531445682048,-0.5099245309829712,-0.2992543578147888,0.7415778040885925,0.556780219078064,-0.2247329950332641
0.027303896844387,-0.020750518888235,0.206746906042099,0.1402538865804672,0.4128302931785583,0.8512797951698303,0.2919291853904724
-0.2375991493463516,0.1318763941526413,-0.7012948393821716,0.1452526152133941,0.2522717118263244,0.8289618492126465,0.4775802493095398
0.5237552523612976,0.3432157635688782,0.5285974144935608,0.8484553694725037,-0.4887274205684662,-0.1014852374792099,0.1759820431470871
0.3248980641365051,0.3671532571315765,0.4854678809642792,0.5002800822257996,0.7155728936195374,-0.3995572030544281,-0.2793372571468353
-0.0691493898630142,0.0071917995810508,-0.5781476497650146,-0.4674089252948761,-0.2403029203414917,0.3899504840373993,0.7561230063438416
-0.1750694811344146,-0.0694987848401069,0.2849424183368683,0.2272721529006958,0.8359415531158447,0.4968251287937164,-0.0520950406789779
0.4887627959251404,-0.0127892270684242,-0.5368012189865112,-0.6722357869148254,0.7403344511985779,0.0015266353730112,-0.0013134522596374
-0.0530375242233276,0.1071045324206352,-0.6502929925918579,0.3997005224227905,-0.1714877784252166,0.8978095054626465,-0.0690609663724899
0.1498926728963852,0.1773136258125305,0.2803458273410797,0.8287878036499023,0.449204683303833,-0.1328740566968917,-0.3060561716556549
0.5135257244110107,-0.4887282848358154,-0.4897877871990204,0.7593436241149902,-0.471106469631195,-0.2442286014556884,0.3765743672847748
0.0308249592781066,-0.0153605341911315,-0.631097674369812,0.176128402352333,0.9443420171737672,0.2724045217037201,0.0547055527567863
-0.0596621036529541,-0.0477856956422328,1.094620943069458,-0.4466095864772796,0.0418833866715431,-0.3601910471916199,0.8179535269737244
0.227253720164299,0.0513032600283622,0.9986158013343812,0.8855060338973999,0.1055188402533531,0.0115475803613662,0.4523399174213409
-0.0517400130629539,-0.2284847646951675,0.2497045993804931,0.2224548459053039,-0.3059107363224029,-0.7493290305137634,0.5435423254966736
-0.1190115287899971,-0.1992443203926086,0.0361408628523349,-0.5495319962501526,0.8010384440422058,0.1971912831068039,-0.1321650594472885
-0.3538860082626343,-0.5933586359024048,-0.1248784959316253,0.0732271969318389,0.755039632320404,-0.648533821105957,-0.0629027411341667
-0.027454063296318,-0.0213538073003292,-0.6984353065490723,0.9405376315116882,0.275836318731308,-0.0979195013642311,-0.1723801642656326
-0.0106609240174293,-0.0326043590903282,0.324275404214859,-0.2120794206857681,-0.1473161578178405,0.5558600425720215,0.790151834487915
0.0325626209378242,0.0111727491021156,-0.4710900485515594,0.0662935301661491,-0.6283117532730103,0.7682896256446838,-0.1027637422084808
-0.0344726294279098,-0.0012789741158485,0.0446069873869419,0.1186758428812027,-0.0095776095986366,-0.043270107358694,0.9919435381889344
-0.2291287779808044,-0.0421233475208282,0.2654648721218109,-0.0587692447006702,0.8877173662185669,0.4505694508552551,-0.0741024389863014
0.0005779853090643,0.0343233570456504,0.1985856294631958,-0.364268809556961,0.3948207497596741,-0.6102515459060669,0.5822522640228271
-0.0341689139604568,0.0086059421300888,0.2355513125658035,-0.5105705261230469,0.1246133223176002,-0.2017121613025665,0.8264995217323303
0.0326643772423267,0.0223533660173416,0.4741067886352539,-0.4957654476165771,0.7883376479148865,0.3086334764957428,-0.1936123669147491
-0.0305798128247261,0.0283692702651023,-0.1935538947582245,0.7179310321807861,-0.576982319355011,-0.2436097860336303,0.3038431406021118
0.0676360428333282,-0.0324962064623832,0.071214273571968,0.7540486454963684,0.5374091267585754,-0.2812382578849792,-0.2520062625408172
0.072054386138916,-0.2156124711036682,0.2297088801860809,-0.6173240542411804,0.4282460808753967,-0.2516944110393524,0.6100542545318604
-0.0050146244466304,0.0352788120508194,0.7214827537536621,0.783744215965271,-0.5105119347572327,-0.1920395344495773,0.2970575988292694
0.0942394882440567,-0.0064614042639732,0.4270883202552795,-0.0318517982959747,-0.0428508929908275,0.804554283618927,0.5914740562438965
-0.1109202876687049,0.208347737789154,0.2279453873634338,-0.0047854324802756,-0.0068146404810249,0.8153789639472961,0.5788676142692566
0.7665223479270935,0.4041343927383423,0.3043364286422729,0.8984459638595581,-0.3880524039268493,-0.0821960791945457,0.1882919669151306
-0.195460170507431,-0.0710304006934166,0.0938396975398063,-0.0007624819409102,0.9157883524894714,-0.3432117104530334,-0.2086547017097473
-0.1693628430366516,-0.1600145697593689,-0.2972086668014526,-0.264553427696228,0.75026935338974,-0.5566436052322388,0.2392806857824325
0.2004733681678772,-0.1180192530155181,0.0606235563755035,-0.547296404838562,0.106395423412323,-0.1988247632980346,0.8059871792793274
-0.5234606862068176,-0.1920371949672699,0.5286237001419067,-0.672328770160675,0.7283617854118347,-0.0970785543322563,0.0896596387028694
0.1562514305114746,0.1125175058841705,0.0845084264874458,0.9400271773338318,-0.0221467744559049,-0.0614494755864143,0.3347868919372558
